"","DT","Temp"
"179",2022-01-29,3.09178240740739
"180",2022-01-30,2.77395833333333
"181",2022-01-31,2.88819444444444
"182",2022-02-01,2.78993055555555
"183",2022-02-02,2.79259259259258
"184",2022-02-03,2.71319444444444
"185",2022-02-04,2.4664351851852
"186",2022-02-05,2.21967592592592
"187",2022-02-06,2.19664351851853
"188",2022-02-07,2.06041666666667
"189",2022-02-08,2.0875
"190",2022-02-09,2.09953703703706
"191",2022-02-10,1.86481481481483
"192",2022-02-11,2.02865410052908
"193",2022-02-12,2.1587962962963
"194",2022-02-13,2.05428240740742
"195",2022-02-14,1.88472222222222
"196",2022-02-15,1.76550925925925
"197",2022-02-16,1.82337962962964
"198",2022-02-17,1.97986111111111
"199",2022-02-18,2.17800925925925
"200",2022-02-19,2.0710648148148
"201",2022-02-20,1.93692129629631
"202",2022-02-21,1.94780092592592
"203",2022-02-22,2.05567129629631
"204",2022-02-23,2.26111111111111
"205",2022-02-24,2.3273148148148
"206",2022-02-25,2.24282407407408
"207",2022-02-26,2.10138888888889
"208",2022-02-27,1.99861111111111
"209",2022-02-28,1.97280092592594
"210",2022-03-01,2.02094907407406
"211",2022-03-02,1.99629629629631
"212",2022-03-03,2.11967592592592
"213",2022-03-04,2.21655092592592
"214",2022-03-05,2.14930555555555
"215",2022-03-06,2.14525462962964
"216",2022-03-07,2.19548611111111
"217",2022-03-08,2.33541666666667
"218",2022-03-09,2.33541666666667
"219",2022-03-10,2.50416666666667
"220",2022-03-11,2.64016203703703
"221",2022-03-12,2.77673611111111
"222",2022-03-13,2.80243055555555
"223",2022-03-14,2.7060185185185
"224",2022-03-15,2.75995370370372
"225",2022-03-16,2.93958333333333
"226",2022-03-17,2.96967592592592
"227",2022-03-18,3.05196759259258
"228",2022-03-19,3.2
"229",2022-03-20,3.28287037037036
"230",2022-03-21,3.33587962962964
"231",2022-03-22,3.33391203703703
"232",2022-03-23,3.315625
"233",2022-03-24,3.38101851851853
"234",2022-03-25,3.45972222222222
"235",2022-03-26,3.53634259259258
"236",2022-03-27,3.62534722222222
"237",2022-03-28,3.63240740740739
"238",2022-03-29,3.67002314814814
"239",2022-03-30,3.80266203703703
"240",2022-03-31,3.75509259259258
"241",2022-04-01,3.80069444444445
"242",2022-04-02,3.88229166666667
"243",2022-04-03,3.97939814814817
"244",2022-04-04,4.02916666666667
"245",2022-04-05,4.17222222222222
"246",2022-04-06,4.27442129629631
"247",2022-04-07,4.33541666666667
"248",2022-04-08,4.36504629629631
"249",2022-04-09,4.55798611111111
"250",2022-04-10,4.49988425925928
"251",2022-04-11,4.44328703703705
"252",2022-04-12,4.37245370370369
"253",2022-04-13,4.45729166666666
"254",2022-04-14,4.60393518518519
"255",2022-04-15,4.77569444444445
"256",2022-04-16,5.09085648148147
"257",2022-04-17,5.11759259259261
"258",2022-04-18,5.06134259259261
"259",2022-04-19,5.04652777777778
"260",2022-04-20,5.12743055555556
"261",2022-04-21,5.38298611111111
"262",2022-04-22,5.5127314814815
"263",2022-04-23,5.35949074074075
"264",2022-04-24,5.35428240740739
"265",2022-04-25,5.55717592592592
"266",2022-04-26,5.67858796296297
"267",2022-04-27,5.67222222222222
"268",2022-04-28,5.38993055555556
"269",2022-04-29,5.39513888888889
"270",2022-04-30,5.48784722222222
"271",2022-05-01,5.65648148148147
"272",2022-05-02,5.92395833333333
"273",2022-05-03,5.94583333333333
"274",2022-05-04,6.09259259259258
"275",2022-05-05,6.05868055555556
"276",2022-05-06,6.0505787037037
"277",2022-05-07,6.26099537037036
"278",2022-05-08,6.28263888888889
"279",2022-05-09,6.54282407407406
"280",2022-05-10,6.63449074074072
"281",2022-05-11,6.71208847736626
"282",2022-05-12,7.21261574074075
"283",2022-05-13,8.04351851851853
"284",2022-05-14,9.16041666666667
"285",2022-05-15,8.89490740740739
"286",2022-05-16,8.353125
"287",2022-05-17,8.24143518518517
"288",2022-05-18,8.11805555555556
"289",2022-05-19,8.41296296296295
"290",2022-05-20,8.41261574074072
"291",2022-05-21,8.39328703703703
"292",2022-05-22,8.55972222222222
"293",2022-05-23,8.39097222222222
"294",2022-05-24,8.86504629629628
"295",2022-05-25,9.19479166666667
"296",2022-05-26,9.85034722222222
"297",2022-05-27,10.3100694444444
"298",2022-05-28,10.5873842592593
"299",2022-05-29,10.5719907407407
"300",2022-05-30,10.4226851851852
"301",2022-05-31,10.630787037037
"302",2022-06-01,10.5811342592593
"303",2022-06-02,10.8047453703704
"304",2022-06-03,10.7171296296296
"305",2022-06-04,10.2766203703704
"306",2022-06-05,10.2680555555556
"307",2022-06-06,10.3438657407407
"308",2022-06-07,10.1689814814815
"309",2022-06-08,11.4680555555556
"310",2022-06-09,12.2253472222222
"311",2022-06-10,11.1995370370371
"312",2022-06-11,11.3597222222222
"313",2022-06-12,11.1430555555556
"314",2022-06-13,11.280787037037
"315",2022-06-14,11.1920138888889
"316",2022-06-15,11.1774305555556
"317",2022-06-16,11.4460648148148
"318",2022-06-17,12.1118055555556
"319",2022-06-18,11.9609953703704
"320",2022-06-19,11.0945601851852
"321",2022-06-20,10.7732638888889
"322",2022-06-21,10.8520833333333
"323",2022-06-22,11.1916666666667
"324",2022-06-23,11.6023148148148
"325",2022-06-24,11.6137731481481
"326",2022-06-25,11.2425925925926
"327",2022-06-26,11.300462962963
"328",2022-06-27,11.9322916666667
"329",2022-06-28,12.7740740740741
"330",2022-06-29,12.3900462962963
"331",2022-06-30,12.3630787037037
"332",2022-07-01,12.0142361111111
"333",2022-07-02,12.8189814814815
"334",2022-07-03,12.7891203703704
"335",2022-07-04,12.046875
"336",2022-07-05,11.9356481481482
"337",2022-07-06,12.7818287037037
"338",2022-07-07,12.2774305555556
"339",2022-07-08,13.1746527777778
"340",2022-07-09,13.1445601851852
"341",2022-07-10,12.5706018518518
"342",2022-07-11,13.2951388888889
"343",2022-07-12,14.4557870370371
"344",2022-07-13,14.4368055555556
"345",2022-07-14,13.9800925925926
"346",2022-07-15,13.9273148148148
"347",2022-07-16,14.0459490740741
"348",2022-07-17,13.908912037037
"349",2022-07-18,14.2877314814815
"350",2022-07-19,14.7626157407407
"351",2022-07-20,14.6291666666667
"352",2022-07-21,14.4560185185185
"353",2022-07-22,14.4833333333333
"354",2022-07-23,14.3134259259259
"355",2022-07-24,14.221412037037
"356",2022-07-25,15.5694444444444
"357",2022-07-26,15.5961805555556
"358",2022-07-27,14.3927083333333
"359",2022-07-28,14.1670138888889
"360",2022-07-29,14.8079861111111
"361",2022-07-30,14.2635416666667
"362",2022-07-31,14.1085648148148
"363",2022-08-01,14.7685185185185
"364",2022-08-02,14.6461805555556
"365",2022-08-03,14.4260416666667
"366",2022-08-04,15.4783564814815
"367",2022-08-05,15.10625
"368",2022-08-06,14.7211805555556
"369",2022-08-07,14.9899305555556
"370",2022-08-08,15.8038299663299
"371",2022-08-09,15.6546296296296
"372",2022-08-10,15.1076388888889
"373",2022-08-11,15.1096064814815
"374",2022-08-12,15.0891203703704
"375",2022-08-13,14.8104166666667
"376",2022-08-14,14.8876157407407
"377",2022-08-15,14.9568287037037
"378",2022-08-16,15.0773148148148
"379",2022-08-17,14.9711805555556
"380",2022-08-18,15.3454861111111
"381",2022-08-19,15.0564814814815
"382",2022-08-20,15.2171296296296
"383",2022-08-21,15.0612268518519
"384",2022-08-22,15.0630787037037
"385",2022-08-23,15.4638888888889
"386",2022-08-24,15.5565972222222
"387",2022-08-25,15.2855324074074
"388",2022-08-26,15.3628472222222
"389",2022-08-27,15.3528935185185
"390",2022-08-28,15.5091435185185
"391",2022-08-29,15.8962962962963
"392",2022-08-30,17.0559027777778
"393",2022-08-31,17.3358796296296
"394",2022-09-01,17.012962962963
"395",2022-09-02,16.2091435185185
"396",2022-09-03,16.0482638888889
"397",2022-09-04,16.2420138888889
"398",2022-09-05,16.1579861111111
"399",2022-09-06,15.7462962962963
"400",2022-09-07,15.8229166666667
"401",2022-09-08,15.775462962963
"402",2022-09-09,15.7064814814815
"403",2022-09-10,15.7572916666667
"404",2022-09-11,15.7626157407408
"405",2022-09-12,15.8230324074074
"406",2022-09-13,15.8644675925926
"407",2022-09-14,15.821875
"408",2022-09-15,15.5158564814815
"409",2022-09-16,15.2388888888889
"410",2022-09-17,15.2540509259259
"411",2022-09-18,15.4449074074074
"412",2022-09-19,15.6197916666667
"413",2022-09-20,15.4324074074074
"414",2022-09-21,15.234375
"415",2022-09-22,15.312037037037
"416",2022-09-23,14.9910879629629
"417",2022-09-24,14.6543981481481
"418",2022-09-25,14.6776620370371
"419",2022-09-26,14.9480324074074
"420",2022-09-27,15.1033564814815
"421",2022-09-28,15.1717592592593
"422",2022-09-29,15.0936342592593
"423",2022-09-30,14.9797453703704
"424",2022-10-01,14.8363425925926
"425",2022-10-02,14.6652777777778
"426",2022-10-03,14.3975694444444
"427",2022-10-04,14.4069444444444
"428",2022-10-05,14.4027777777778
"429",2022-10-06,14.4444444444444
"430",2022-10-07,14.5275462962963
"431",2022-10-08,14.4003472222222
"432",2022-10-09,14.2849537037037
"433",2022-10-10,14.1821759259259
"434",2022-10-11,14.1006944444444
"435",2022-10-12,14.1591435185185
"436",2022-10-13,14.2627314814815
"437",2022-10-14,14.2755787037037
"438",2022-10-15,14.3811342592593
"439",2022-10-16,14.471875
"440",2022-10-17,14.4673611111111
"441",2022-10-18,14.4840277777778
"442",2022-10-19,14.5240740740741
"443",2022-10-20,14.3773148148148
"444",2022-10-21,14.180787037037
"445",2022-10-22,14.1363425925926
"446",2022-10-23,14.0994212962963
"447",2022-10-24,14.0583333333333
"448",2022-10-25,14.0363531144781
"449",2022-10-26,14.1287037037037
"450",2022-10-27,14.0833333333333
"451",2022-10-28,13.7861111111111
"452",2022-10-29,13.75625
"453",2022-10-30,13.7615740740741
"454",2022-10-31,13.7298611111111
"455",2022-11-01,13.7379629629629
"456",2022-11-02,13.7680555555556
"457",2022-11-03,13.6763117283951
"458",2022-11-04,13.5996527777778
"459",2022-11-05,13.6611111111111
"460",2022-11-06,13.8280092592593
"461",2022-11-07,13.9517361111111
"462",2022-11-08,13.6356481481481
"463",2022-11-09,13.2762731481481
"464",2022-11-10,13.0534722222222
"465",2022-11-11,13.0400462962963
"466",2022-11-12,13.2783564814815
"467",2022-11-13,13.2027777777778
"468",2022-11-14,12.9775462962963
"469",2022-11-15,13.0357638888889
"470",2022-11-16,12.6768518518518
"471",2022-11-17,12.4949074074074
"472",2022-11-18,12.643287037037
"473",2022-11-19,12.4129629629629
"474",2022-11-20,12.1106481481481
"475",2022-11-21,11.6084490740741
"476",2022-11-22,11.2763888888889
"477",2022-11-23,11.2099537037037
"478",2022-11-24,11.2180555555556
"479",2022-11-25,11.0894675925926
"480",2022-11-26,11.0592592592593
"481",2022-11-27,11.0017361111111
"482",2022-11-28,10.9481481481482
"483",2022-11-29,10.5623842592593
"484",2022-11-30,10.5952546296296
"485",2022-12-01,10.4958333333333
"486",2022-12-02,10.4733796296296
"487",2022-12-03,10.1576388888889
"488",2022-12-04,10.1650462962963
"489",2022-12-05,9.8287037037037
"490",2022-12-06,9.71087962962964
"491",2022-12-07,9.64363425925925
"492",2022-12-08,9.79872685185186
"493",2022-12-09,9.72754629629631
"494",2022-12-10,9.45879629629631
"495",2022-12-11,9.06203703703703
"496",2022-12-12,8.82164351851853
"497",2022-12-13,9.10162037037036
"498",2022-12-14,9.13159722222222
"499",2022-12-15,8.99363425925925
"500",2022-12-16,8.89791666666667
"501",2022-12-17,8.77361111111111
"502",2022-12-18,8.65520833333333
"503",2022-12-19,8.57569444444444
"504",2022-12-20,8.35868055555556
"505",2022-12-21,8.06527777777778
"506",2022-12-22,8.04722222222222
"507",2022-12-23,7.84583333333333
"508",2022-12-24,7.32835648148147
"509",2022-12-25,6.853125
"510",2022-12-26,6.72326388888889
"511",2022-12-27,6.43784722222222
"512",2022-12-28,6.25358796296297
"513",2022-12-29,6.33946759259258
"514",2022-12-30,6.58229166666667
"515",2022-12-31,6.69907407407408
"516",2023-01-01,6.74131944444445
"517",2023-01-02,6.91631944444445
"518",2023-01-03,6.99618055555556
"519",2023-01-04,7.02280092592592
"520",2023-01-05,6.83553240740739
"521",2023-01-06,6.69930555555556
"522",2023-01-07,6.59120370370372
"523",2023-01-08,6.76122685185183
"524",2023-01-09,6.69212962962964
"525",2023-01-10,6.6752314814815
"526",2023-01-11,6.30416666666667
"527",2023-01-12,6.15694444444444
"528",2023-01-13,6.34884259259258
"529",2023-01-14,6.22523148148147
"530",2023-01-15,5.63356481481481
"531",2023-01-16,5.265625
"532",2023-01-17,5.46076388888889
"533",2023-01-18,5.73865740740742
"534",2023-01-19,5.60752314814814
"535",2023-01-20,5.46284722222222
"536",2023-01-21,5.24479166666667
"537",2023-01-22,5.24502314814814
"538",2023-01-23,5.10405092592592
"539",2023-01-24,5.10277777777778
"540",2023-01-25,5.05104166666667
"541",2023-01-26,5.06053240740742
"542",2023-01-27,4.90821759259258
"543",2023-01-28,4.87754629629631
"544",2023-01-29,4.89814814814814
"545",2023-01-30,4.91886574074075
"546",2023-01-31,4.78888888888889
"547",2023-02-01,4.9099537037037
"548",2023-02-02,4.98298611111111
"549",2023-02-03,4.74814814814817
"550",2023-02-04,4.29722222222222
"551",2023-02-05,4.04363425925928
"552",2023-02-06,4.07442129629631
"553",2023-02-07,4.18576388888889
"554",2023-02-08,4.35775462962964
"555",2023-02-09,4.42303240740742
"556",2023-02-10,4.47291666666667
"557",2023-02-11,4.5903935185185
"558",2023-02-12,4.51724537037036
"559",2023-02-13,4.48873289049919
"560",2023-02-14,4.29552528490028
"561",2023-02-15,4.33008101851853
"562",2023-02-16,4.390703125
"563",2023-02-17,4.43565104166667
"564",2023-02-18,4.24348958333333
"565",2023-02-19,4.19829861111111
"566",2023-02-20,4.25889756944444
"567",2023-02-21,4.269375
"568",2023-02-22,4.26039641203706
"569",2023-02-23,4.15624131944444
"570",2023-02-24,3.983828125
"571",2023-02-25,3.80357349537036
"572",2023-02-26,3.81925925925928
"573",2023-02-27,3.89220775462961
"574",2023-02-28,3.83764756944444
"575",2023-03-01,3.74845196759261
"576",2023-03-02,3.8715625
"577",2023-03-03,3.98607060185186
"578",2023-03-04,3.90657118055556
"579",2023-03-05,3.92793402777778
"580",2023-03-06,3.92498263888889
"581",2023-03-07,3.8762037037037
"582",2023-03-08,3.8572366898148
"583",2023-03-09,3.88836516203703
"584",2023-03-10,3.89164351851853
"585",2023-03-11,3.89969039351853
"586",2023-03-12,3.87195023148147
"587",2023-03-13,3.94502893518519
"588",2023-03-14,3.91967013888889
"589",2023-03-15,3.67793402777778
"590",2023-03-16,3.82818287037036
"591",2023-03-17,3.83991319444444
"592",2023-03-18,3.80554108796297
"593",2023-03-19,3.76345775462961
"594",2023-03-20,3.72370370370369
"595",2023-03-21,3.82427662037036
"596",2023-03-22,3.88603009259258
"597",2023-03-23,3.982265625
"598",2023-03-24,3.99403935185186
"599",2023-03-25,3.99781828703703
"600",2023-03-26,3.98908564814814
"601",2023-03-27,4.09068287037036
"602",2023-03-28,4.13763599537039
"603",2023-03-29,4.22133101851853
"604",2023-03-30,4.25967013888889
"605",2023-03-31,4.29964409722222
"606",2023-04-01,4.29342881944445
"607",2023-04-02,4.33505497685183
"608",2023-04-03,4.44201099537036
"609",2023-04-04,4.52155671296297
"610",2023-04-05,4.57372106481481
"611",2023-04-06,4.58975405092594
"612",2023-04-07,4.67496238425925
"613",2023-04-08,4.78963541666667
"614",2023-04-09,4.88061342592592
"615",2023-04-10,4.92068576388889
"616",2023-04-11,5.02260127314817
"617",2023-04-12,5.04474247685186
"618",2023-04-13,5.08870659722222
"619",2023-04-14,5.15118055555556
"620",2023-04-15,5.17347800925925
"621",2023-04-16,5.22384259259261
"622",2023-04-17,5.28972511574072
"623",2023-04-18,5.41555844907406
"624",2023-04-19,5.73286747685183
"625",2023-04-20,5.76740740740739
"626",2023-04-21,5.81593460648147
"627",2023-04-22,5.85569444444445
"628",2023-04-23,6.01141493055556
"629",2023-04-24,6.27697337962961
"630",2023-04-25,6.20241319444444
"631",2023-04-26,6.21548611111111
"632",2023-04-27,6.22384837962961
"633",2023-04-28,6.23858796296297
"634",2023-04-29,6.25856192129631
"635",2023-04-30,6.34405960648147
"636",2023-05-01,6.4864872685185
"637",2023-05-02,6.94080150462964
"638",2023-05-03,7.24959201388889
"639",2023-05-04,7.13316261574075
"640",2023-05-05,6.77373842592592
"641",2023-05-06,6.76057291666667
"642",2023-05-07,6.80720196759258
"643",2023-05-08,6.85992766203703
"644",2023-05-09,6.96087384259258
"645",2023-05-10,7.26138725215113
"646",2023-05-11,7.38027083333333
"647",2023-05-12,7.30788194444444
"648",2023-05-13,7.36284722222222
"649",2023-05-14,7.23850694444445
"650",2023-05-15,7.40832638888889
"651",2023-05-16,7.77109027777778
"652",2023-05-17,7.48004861111111
"653",2023-05-18,7.37171527777778
"654",2023-05-19,7.99392361111111
"655",2023-05-20,8.31478472222222
"656",2023-05-21,8.64367361111111
"657",2023-05-22,8.8730625
"658",2023-05-23,9.10386111111111
"659",2023-05-24,9.14128472222222
"660",2023-05-25,9.11689583333333
"661",2023-05-26,8.66240277777778
"662",2023-05-27,8.56442361111111
"663",2023-05-28,9.14649305555556
"664",2023-05-29,9.16788888888889
"665",2023-05-30,9.28225
"666",2023-05-31,10.7480208333333
"667",2023-06-01,10.9361319444444
"668",2023-06-02,10.2856388888889
"669",2023-06-03,9.61345138888889
"670",2023-06-04,9.01777083333334
"671",2023-06-05,8.81125
"672",2023-06-06,8.74550694444444
"673",2023-06-07,8.8215625
"674",2023-06-08,8.82341666666667
"675",2023-06-09,8.86990277777778
"676",2023-06-10,9.00922916666667
"677",2023-06-11,9.08453472222222
"678",2023-06-12,9.13934027777778
"679",2023-06-13,9.17049305555556
"680",2023-06-14,9.19381944444445
"681",2023-06-15,9.3233125
"682",2023-06-16,9.33014583333333
"683",2023-06-17,9.38047222222222
"684",2023-06-18,9.50023611111111
"685",2023-06-19,9.64209722222222
"686",2023-06-20,9.7413125
"687",2023-06-21,9.85084027777778
"688",2023-06-22,9.90474305555556
"689",2023-06-23,9.99011111111111
"690",2023-06-24,10.0445138888889
"691",2023-06-25,10.1178333333333
"692",2023-06-26,10.1789236111111
"693",2023-06-27,10.1055486111111
"694",2023-06-28,10.3383680555556
"695",2023-06-29,10.7202291666667
"696",2023-06-30,10.5045555555556
"697",2023-07-01,10.4918888888889
"698",2023-07-02,10.5138472222222
"699",2023-07-03,10.5604930555556
"700",2023-07-04,10.6904305555556
"701",2023-07-05,10.8716458333333
"702",2023-07-06,10.9365069444444
"703",2023-07-07,11.0530138888889
"704",2023-07-08,11.2410625
"705",2023-07-09,11.1287013888889
"706",2023-07-10,11.1718263888889
"707",2023-07-11,11.1920069444444
"708",2023-07-12,11.2701805555556
"709",2023-07-13,11.4195625
"710",2023-07-14,11.5395555555556
"711",2023-07-15,11.6022083333333
"712",2023-07-16,11.6544166666667
"713",2023-07-17,12.0788958333333
"714",2023-07-18,11.8179305555556
"715",2023-07-19,11.7230833333333
"716",2023-07-20,11.7099375
"717",2023-07-21,11.7177638888889
"718",2023-07-22,11.7276388888889
"719",2023-07-23,11.7436875
"720",2023-07-24,11.7823055555556
"721",2023-07-25,11.7789722222222
"722",2023-07-26,11.839375
"723",2023-07-27,11.8260277777778
"724",2023-07-28,11.8202638888889
"725",2023-07-29,11.7584861111111
"726",2023-07-30,11.6381736111111
"727",2023-07-31,11.6705763888889
"728",2023-08-01,11.9811736111111
"729",2023-08-02,12.1669305555556
"730",2023-08-03,12.4068402777778
"731",2023-08-04,13.0507708333333
"732",2023-08-05,13.1975763888889
"733",2023-08-06,12.8693055555556
"734",2023-08-07,12.9105348837209
